Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Beyer,20012723,JT,"Nike, Inc.   P",NKE,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,60 units of Nike Inc
Beyer,20012723,JT,"Nike, Inc.   P",NKE,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,60 units of Nike Inc.
Beyer,20012723,JT,"Nike, Inc.   P",NKE,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,60 units of Nike Inc.
Beyer,20012723,JT,Novartis Ag   P,NVS,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,50 units of Novartis AgiD owner asset transaction Date notification amount cap.
Beyer,20012723,JT,Novartis Ag   P,NVS,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,95 units of Novartis Ag
Beyer,20012723,JT,Novartis Ag   P,NVS,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,60 Units of Novartis Ag
Beyer,20012723,JT,NVIDIA Corporation   P,NVDA,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,25 units of Nvidia Corp
Beyer,20012723,JT,NVIDIA Corporation   P,NVDA,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,30 units of NVIDIA Corp.
Beyer,20012723,JT,NVIDIA Corporation   P,NVDA,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,25 units of NVIDIA Corp
Beyer,20012723,JT,"Pepsico, Inc.   P",PEP,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,30 units of Pepsico Inc.
Beyer,20012723,JT,"Pepsico, Inc.   P",PEP,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,25 units of Pepsico Inc.
Beyer,20012723,JT,"Pepsico, Inc.   P",PEP,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,30 units of Pepsico Inc.iD owner asset transaction Date notification amount cap.
Beyer,20012723,JT,"Roper Technologies, Inc.  P",ROP,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,15 units of Roper Technologies Inc.
Beyer,20012723,JT,"Roper Technologies, Inc.  P",ROP,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,20 units Roper Technologies Inc.
Beyer,20012723,JT,"Roper Technologies, Inc.  P",ROP,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,20 units of Roper Technologies Inc.
Beyer,20012723,JT,Splunk Inc.   P,SPLK,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,25 units of Splunk Inc.
Beyer,20012723,JT,Splunk Inc.   P,SPLK,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,25 units of Splunk Inc.
Beyer,20012723,JT,Splunk Inc.   P,SPLK,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,50 units of Splunk Inc.
Beyer,20012723,JT,Target Corporation   P,TGT,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,30 units of Target CorpiD owner asset transaction Date notification amount cap.
Beyer,20012723,JT,Target Corporation   P,TGT,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,30 units of Target Corp
Beyer,20012723,JT,Target Corporation   P,TGT,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,purchase of 50 units of Target Corp
Beyer,20012723,JT,"Teladoc Health, Inc.   P",TDoC,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,purchase of 40 units of Teladoc Health Inc.
Beyer,20012723,JT,"Teladoc Health, Inc.   P",TDoC,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,35 units of Teledoc Health Inc.
Beyer,20012723,JT,"Teladoc Health, Inc.   P",TDoC,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,45 units of Teladoc Health Inc.
Beyer,20012723,JT,Terreno Realty Corporation P,TRNo,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,125 units of Terreno Realty Corp
Beyer,20012723,JT,Terreno Realty Corporation P,TRNo,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,100 units of Terreno Realty Corp
Beyer,20012723,JT,Terreno Realty Corporation P,TRNo,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,100 Units of Terreno Realty CorpiD owner asset transaction Date notification amount cap.
Beyer,20012723,JT,"TJX Companies, Inc.   P",TJX,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,125 units of TJX Companies Inc.
Beyer,20012723,JT,"TJX Companies, Inc.   P",TJX,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,100 units of TJX Companies Inc.
Beyer,20012723,JT,"TJX Companies, Inc.   P",TJX,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,150 units of TJX Companies Inc.
Beyer,20012723,JT,UnitedHealth group Incorporated P,UNH,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,purchase of 20 units of United Health group
Beyer,20012723,JT,UnitedHealth group Incorporated P,UNH,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,15 units of United Health group Inc.
Beyer,20012723,JT,UnitedHealth group Incorporated P,UNH,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,20 units of United Health group Inc.
Beyer,20012723,JT,Verizon Communications Inc.  P,VZ,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,75 units of Verizon CommunicationsiD owner asset transaction Date notification amount cap.
Beyer,20012723,JT,Verizon Communications Inc.  P,VZ,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,75 units of Verizon Comunications
Beyer,20012723,JT,Verizon Communications Inc.  P,VZ,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,purchase of 100 units of Verizon Communications
Beyer,20012723,JT,Visa Inc.   P,V,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,purchase of 55 Units of Visa Inc Class A
Beyer,20012723,JT,Visa Inc.   P,V,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,50 units of Visa Inc.
Beyer,20012723,JT,Visa Inc.   P,V,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,60 units of Visa Inc.
Beyer,20012723,JT,Walt Disney Company   P,DIS,12/14/2019,"$1,001",-,"$1,001 - $15,000",New,50 units of The Walt Disney Co
Beyer,20012723,JT,Walt Disney Company   P,DIS,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,40 units of The Walt Disney Co
Beyer,20012723,JT,Walt Disney Company   P,owner: JT,12/06/2019,"$1,001",-,"$1,001 - $15,000",New,"35 units of The Walt Disney Company* For the complete list of asset type abbreviations, please visit https://fd.house.gov/reference/asset-type-codes.aspx."
Beyer,20012722,JT,Forbidden Fruit LLC  S,oI,10/07/2019,"$1,001",-,"$1,001 - $15,000",New,"This LLC had a negative capital account. I made up my capital account difference to zero, and transferred all of"
Beyer,20012722,JT,Rara Avis LLC  S,oI,10/07/2019,"$1,001",-,"$1,001 - $15,000",New,"This LLC had a negative capital account, 50% of which was my responsibility. As part of a reorganization of"
Beyer,20012722,JT,Smokey's Garage LLC  S,oI,10/07/2019,"$1,001",-,"$1,001 - $15,000",New,"This LLC had a negative capital account. I made up my capital account difference to zero, and transferred all of"
Brooks,20012524,JT,Pennsylvania Higher Edu FaCs,,10/25/2019,10/25/2019,"$15,001",-,New,
Brooks,20012524,JT,alabama s OID,GS,10/08/2019,10/08/2019,"$15,001",-,New,
Brooks,20012473,SP,"NexEos Diagnostics, Inc",PS,09/25/2019,09/25/2019,"$15,001",-,New,Initial investment in privately held medical diagnostics company.
Brooks,20012115,JT,North Carolina Med Care Commn,,07/26/2019,07/26/2019,"$15,001",-,New,
Brooks,20011369,JT,"lee Enterprises, Incorporated",lEE,03/13/2019,03/13/2019,"$15,001",-,New,
Brooks,20011878,SP,"onspira Therapeutics, Inc  P",PS,06/03/2019,"$1,001",-,"$1,001 - $15,000",New,additional aggregate investment with no change in ownership share.
Brooks,20012346,JT,The southern Company Bonds s,,08/22/2019,"$1,001",-,"$1,001 - $15,000",New,Corporate Bonds
Brooks,20011369,JT,Baldwin Cnty al genl Oblig Wts s,,03/28/2019,"$1,001",-,"$1,001 - $15,000",New,
Brooks,20011369,JT,Decatur ala swr Rev Wts  s,GS,03/28/2019,"$1,001",-,"$1,001 - $15,000",New,
Brooks,20011243,JT,"alpha Pro Tech, ltd.   s",aPT,02/06/2019,"$1,001",-,"$1,001 - $15,000",New,
Brooks,20011243,JT,"alpha Pro Tech, ltd.   s",aPT,02/07/2019,"$1,001",-,"$1,001 - $15,000",New,
Castor,20011059,JT,Berkshire Hathaway Inc. New,BRK.B,01/28/2019,01/28/2019,"$15,001",-,New,
Castor,20011059,JT,The Blackstone group l.P. P,,01/24/2019,"$1,001",-,"$1,001 - $15,000",New,
Clark,20012739,SP,AMC Networks Inc.,AMCX,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
Clark,20012739,SP,AMC Networks Inc.,AMCX,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise Traditional IRA
Clark,20012739,SP,Centene Corporation   S,CNC,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise Traditional IRA
Clark,20012739,SP,Centene Corporation   S,CNC,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
Clark,20012739,SP,Coca,KO,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
Clark,20012739,SP,Coca,KO,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise Traditional IRAID Owner Asset Transaction Date Notification Amount Cap.
Clark,20012739,SP,"Hasbro, Inc.   P",HAS,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
Clark,20012739,SP,Invesco ltd   S,IVZ,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
Clark,20012739,SP,Invesco ltd   S,IVZ,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise Traditional IRA
Clark,20012739,SP,Invitation Homes Inc.   P,INVH,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise Traditional IRA
Clark,20012739,SP,Invitation Homes Inc.   P,INVH,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
Clark,20012739,SP,Kimberly,KMb,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
Clark,20012739,SP,Kimberly,KMb,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise Traditional IRA
Clark,20012739,SP,Pioneer Natural Resources S,,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise Traditional IRA
Clark,20012739,SP,Pioneer Natural Resources S,,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
Clark,20012739,SP,Taiwan Semiconductor S,TSM,12/09/2019,"$1,001",-,"$1,001 - $15,000",New,Subholding of: Ameriprise SEP IRA
