Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Brooks,20002327,JT,Digirad Corporation,DRaD,01/5/2015,01/5/2015,"$1,001",-,New,
Brooks,20003084,SP,"ZooMI, INC.",,01/27/2015,01/27/2015,"$15,001",-,New,INVESTMENT PURCHaSE
Brooks,20002454,JT,"Avon Products, Inc. Bonds",,01/22/2015,01/22/2015,"$1,001",-,New,"Corporate Bonds issued by Avon Products, Inc."
Cassidy,20003626,SP,Chevron Corporation,CVX,12/16/2014,08/13/2015,"$15,001",-,New,Subholding of: Wells Fargo IRA #2
Cassidy,20003626,SP,Exxon Mobil Corporation,XOM,12/16/2014,08/13/2015,"$1,001",-,New,Subholding of: Wells Fargo IRA #2
Cassidy,20003626,SP,Ford Motor Company,F,09/11/2014,08/13/2015,"$1,001",-,New,Subholding of: Wells Fargo IRA #2
Cassidy,20003626,SP,Intel Corporation,INTC,09/11/2014,08/13/2015,"$1,001",-,New,Subholding of: Wells Fargo IRA #2
Cassidy,20003626,DC,Michigan Educational Savings Plan,,12/3/2014,08/13/2015,"$1,001",-,New,College Savings Plan
Cassidy,20003626,SP,Phillips 66,PSX,09/11/2014,08/13/2015,"$1,001",-,New,Subholding of: Wells Fargo IRA #2
Cassidy,20003626,SP,Royal Dutch Shell PLC Royal Dutch,RDS.b,12/16/2014,08/13/2015,"$15,001",-,New,DC)
Conaway,20003907,SP,"SP500 C LIRN Issuer bac 14.54% P 09/23/2015 09/28/2015 $50,001",,asset,transaction,Date,notification,New,SP500 C LIRN Issuer bac 14.54%
Conaway,20003518,JT,"sP500 ARN IssUER bAC CAP 10.65% P 07/22/2015 07/27/2015 $50,001",,Asset,Transaction,Date,Notification,New,sP500 ARN IssUER bAC CAP 10.65% sV
Conaway,20002832,SP,,,(Merrill,Lynch),(Owner:,SP)LOCATION:,New,
Conaway,20003907,SP,Ft Unit 5221 Sabrient bakers Dozen Port,,09/2/2015,09/8/2015,"$50,001",-,New,Ft Unit 5221 Sabrient bakers Dozen Port 201
Conaway,20003907,SP,Ft Unit 5221 Sabrient bakers Dozen Port,,09/2/2015,09/8/2015,"$15,001",-,New,Ft Unit 5221 Sabrient bakers Dozen Port 20
Conaway,20003907,SP,Ft Unit 5221 Sabrient bakers Dozen Port,,09/2/2015,09/8/2015,"$15,001",-,New,Ft Unit 5221 Sabrient bakers Dozen Port 201
Conaway,20003907,SP,Ft Unit 5221 Sabrient bakers Dozen Port,,09/2/2015,09/8/2015,"$15,001",-,New,Ft Unit 5221 Sabrient bakers Dozen Port 201
Conaway,20003907,SP,FT Unit 5221 Sabrient Sale Price,,09/2/2015,09/8/2015,"$50,001",-,New,FT Unit 5221 Sabrient Sale Price
Conaway,20003907,SP,Ft Unit 5601 Sabrient bakers Dozen,,09/2/2015,09/8/2015,"$15,001",-,New,Ft Unit 5601 Sabrient bakers Dozen
Conaway,20003907,SP,FT Unit 5601 Sabrient bakers Dozen,,09/2/2015,09/8/2015,"$50,001",-,New,FT Unit 5601 Sabrient bakers Dozen
Conaway,20003907,SP,FT Unit 5601 Sabrientbakers Dozen,,09/2/2015,09/8/2015,"$50,001",-,New,FT Unit 5601 Sabrientbakers Dozen
Conaway,20003907,SP,R2000 C LIRN Issuer CAP 14.10%,,09/2/2015,09/8/2015,"$100,001",-,New,R2000 C LIRN Issuer CAP 14.10%
Conaway,20003907,SP,SP500 ARN Issuer bac Cap 10.65%,,09/2/2015,09/8/2015,"$50,001",-,New,SP500 ARN Issuer bac Cap 10.65%
Conaway,20003907,SP,Wal,WBA,09/1/2015,09/4/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20003907,SP,Exxon Mobil Corporation,XOM,09/25/2015,09/30/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20003907,SP,SP500 C LIRN Issuer barc Cap 12.1,,09/23/2015,09/28/2015,"$15,001",-,New,SP500 C LIRN Issuer barc Cap 12.1
Conaway,20003907,SP,SX5E LIRN ISSUER HSbC PART,,09/23/2015,09/28/2015,"$15,001",-,New,SX5E LIRN ISSUER HSbC PART 118.00%
Conaway,20003907,SP,SX5E LIRN ISSUER HSbC PART,,09/23/2015,09/28/2015,"$50,001",-,New,SX5E LIRN ISSUER HSbC PART 118.00%
Conaway,20003907,SP,"Solera Holdings, Inc. Solera Holdings,",BKNG,09/15/2015,09/18/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20003518,JT,baxter International Inc.,BAX,07/31/2015,08/5/2015,"$1,001",-,New,
Conaway,20003518,JT,Northrop grumman Corporation,RDs.A,07/31/2015,08/5/2015,"$1,001",-,New,
Conaway,20003518,JT,United Technologies Corporation,UTX,07/31/2015,08/5/2015,"$1,001",-,New,
Conaway,20003518,JT,JP Morgan Chase & Co.,JPM,07/30/2015,08/4/2015,"$1,001",-,New,
Conaway,20003518,JT,Northrop grumman Corporation,NOC,07/30/2015,08/4/2015,"$1,001",-,New,
Conaway,20003518,JT,Royal Dutch shell PLC Royal Dutch,RDs.A,07/30/2015,08/4/2015,"$1,001",-,New,
Conaway,20003518,JT,Total s.A.,ToT,07/30/2015,08/4/2015,"$1,001",-,New,
Conaway,20003518,JT,"Eog Resources, Inc.",EOG,07/29/2015,08/3/2015,"$1,001",-,New,
Conaway,20002945,SP,Dallas Co TX Util 5.000% 02/15/2024,,08/15/2013,08/18/2013,"$50,001",-,New,Dallas Co TX Util 5.000% 02/15/2024
Conaway,20002581,SP,Dallas Co TX Util 5.000% 02/15/2024,,08/15/2013,08/17/2013,"$50,001",-,New,Subholding of: SP M40 (Merrill Lynch)
Conaway,20003518,JT,Celanese Corporation Celanese,,07/2/2015,07/8/2015,"$1,001",-,New,
Conaway,20002945,SP,Deere & Company,DE,07/1/2013,07/5/2013,"$15,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,20002581,SP,Deere & Company,DE,07/1/2013,07/5/2013,"$15,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,20003518,JT,Tyco International plc,TYC,07/28/2015,07/31/2015,"$1,001",-,New,UIT VAN KAMPEN UNIT 967 s&P
Conaway,20002945,SP,bHP billiton plc Sponsored aDR,bbL,07/26/2013,07/29/2013,"$1,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,20002945,SP,Emerson Electric Company,EMR,07/26/2013,07/29/2013,"$1,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,20002581,SP,bHP billiton plc Sponsored aDR,bbL,07/26/2013,07/29/2013,"$1,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,20002581,SP,Emerson Electric Company,EMR,07/26/2013,07/29/2013,"$1,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,20003518,JT,FT UNIT 5221 sAbRIENT bAKERs,,07/22/2015,07/27/2015,"$50,001",-,New,IsHAREs MsCI EAFE VALUE ETF
Conaway,20003518,JT,Capital one Financial Corporation,CoF,06/29/2015,07/2/2015,"$1,001",-,New,
Conaway,20003518,JT,Dow Chemical Company,DOW,06/29/2015,07/2/2015,"$1,001",-,New,
Conaway,20003518,JT,Accenture plc. Class A ordinary shares,ACN,06/26/2015,07/1/2015,"$1,001",-,New,
Conaway,20003518,JT,"Kinder Morgan, Inc.",KMI,06/26/2015,07/1/2015,"$1,001",-,New,
Conaway,20002832,SP,ConocoPhillips,COP,03/25/2015,03/30/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20002832,SP,DJIA LIRN Issurer RBC PART 111.30%,,03/25/2015,03/30/2015,"$15,001",-,New,DJIA LIRN Issurer RBC PART 111.30%
Conaway,20002832,SP,SX5E LIRN ISSUER HSBC PART,,03/26/2015,03/30/2015,"$15,001",-,New,SX5E LIRN ISSUER HSBC PART 118.00%
Conaway,20002832,SP,SX5E LIRN ISSUER HSBC PART,,03/26/2015,03/30/2015,"$15,001",-,New,SX5E LIRN ISSUER HSBC PART 118.00%
Conaway,20002832,SP,SX5E LIRN ISSUER HSBC PART,,03/26/2015,03/30/2015,"$15,001",-,New,SX5E LIRN ISSUER HSBC PART 118.00%
Conaway,20002832,SP,SX5E LIRN ISSUER HSBC PART,,03/26/2015,03/30/2015,"$50,001",-,New,SX5E LIRN ISSUER HSBC PART 118.00%
Conaway,20002832,SP,Ford Motor Company,F,02/26/2015,03/3/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20002832,SP,SX5E LIRN ISSUER RBC PART,,03/24/2015,03/27/2015,"$15,001",-,New,Sale SX5E LIRN ISSUER RBC PART 145.50% S...
Conaway,20002832,SP,SX5E LIRN ISSUER RBC PART,,03/24/2015,03/27/2015,"$50,001",-,New,Sale SX5E LIRN ISSUER RBC PART 145.50% S...
Conaway,20002832,SP,SX5E LIRN ISSUER RBC PART,,03/24/2015,03/27/2015,"$100,001",-,New,Sale SX5E LIRN ISSUER RBC PART 145.50% S...
Conaway,20002832,SP,SX5E LIRN ISSUER RBC PART,,03/24/2015,03/27/2015,"$15,001",-,New,SX5E LIRN ISSUER RBC PART 145.50% S...
Conaway,20002832,SP,Boston Scientific Corporation,BSX,03/18/2015,03/23/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20002832,SP,Costco Wholesale Corporation,COST,03/16/2015,03/19/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20002832,SP,"Dollar Tree, Inc.",DLTR,03/16/2015,03/19/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20002832,SP,Hanesbrands Inc.,HBI,03/16/2015,03/19/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20002832,SP,PVH Corp.,PVH,03/16/2015,03/19/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20002832,SP,EMC Corporation,EMC,03/11/2015,03/16/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20002832,SP,DN BMO HARRIS BANK NA,,03/6/2015,03/11/2015,"$50,001",-,New,DN BMO HARRIS BANK NA CALLABLE CD FDIC INSD STEP% FEB 20 2029 ACCOUNT SETTLES 03/11/15
Conaway,20002832,SP,INDU BUF CAP PART NTS CAP 66.45%,,03/6/2015,03/11/2015,"$50,001",-,New,"INDU BUF CAP PART NTS CAP 66.45% SV 17,900.10 DUE 12/27/19 BUF 30.00%"
Conaway,20002628,SP,Ft Unit 5221 Sabrient bakers Dozen Port,,01/14/2015,01/20/2015,"$100,001",-,New,Unit Investment Trust
Conaway,20002628,SP,Ft Unit 5221 Sabrient bakers Dozen Port,,01/14/2015,01/20/2015,"$50,001",-,New,Unit Investment Trust
Conaway,20003907,SP,M36,,M36,(Merrill,Lynch),(Owner:,New,
Conaway,20003907,SP,M37,,M37,(Merrill,Lynch),(Owner:,New,
Conaway,20003907,SP,M40,,M40,(Merrill,Lynch),(Owner:,New,
Conaway,20003907,SP,M81,,M81,(Merrill,Lynch),(Owner:,New,Managed Account – Not self-directed Reported in total in 2012 but reporting in detail in 2013 Committee change
Conaway,20003518,JT,M39,,M39,(Merrill,Lynch),(owner:,New,Managed Account – Not self-directed Reported in total in 2012 but reporting in detail in 2013 Committee change
Conaway,20002945,SP,M40,,M40,(Merrill,Lynch),(owner:,New,
Conaway,20002832,SP,M36,,M36,(Merrill,Lynch),(Owner:,New,
Conaway,20002832,SP,M37,,M37,(Merrill,Lynch),(Owner:,New,
Conaway,20002832,SP,M81,,M81,(Merrill,Lynch),(Owner:,New,Managed Account – Not self-directed Reported in total in 2012 but reporting in detail in 2013 Committee change
Conaway,20002628,SP,M40,,M40,(Merrill,Lynch),(Owner:,New,
Conaway,20002581,SP,M40,,M40,(Merrill,Lynch),(owner:,New,
Conaway,20002945,SP,E62,,E62,(Edward,Jones),(owner:,New,
Conaway,20002581,SP,E62,,E62,(Edward,Jones),(owner:,New,
Connolly,20003316,JT,"Dominion Resources, Inc.",D,06/24/2015,06/30/2015,"$1,001",-,New,Dividend Reinvestment
Connolly,20002942,JT,"Dominion Resources, Inc.",D,03/25/2015,03/28/2015,"$1,001",-,New,Dividend Reinvestment
Curbelo,20004089,SP,"activision Blizzard, Inc",aTVI,10/23/2015,11/11/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20004089,SP,alphabet Inc.,GOOGL,10/23/2015,11/11/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20004089,SP,"Facebook, Inc.",,10/23/2015,11/11/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20004089,SP,iShares CMBS Bond ETF,CMBS,10/23/2015,11/11/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20004089,SP,Magellan Midstream Partners L.P.,,10/23/2015,11/11/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20004089,SP,"Netflix, Inc.",NFLX,10/23/2015,11/11/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003812,SP,"Netflix, Inc.",NFLX,08/27/2015,09/19/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003812,SP,SPDR Select Sector Fund,,08/17/2015,09/19/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003812,SP,United Technologies Corporation,UTX,08/21/2015,09/19/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,"activision Blizzard, Inc",aTVI,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,american Express Company,AXP,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,"ameriprise Financial, Inc.",AMP,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,"ameriprise Financial, Inc.",AMP,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,"autodesk, Inc.",ADSK,06/18/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,Baron Real Estate Fund Instl Class,,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,CoHEN & STEERS PREFERREd SEC &,DE,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,guggenheim CurrencyShares Canadian,,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,iShares CMBS Bond ETF,CMBS,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,iShares CMBS Bond ETF,CMBS,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,Ishares MSCI India ETF,INda,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,iShares MSCI Mexico Capped Investable,,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,JoHN HaNCoCK dISCIPLINEd,,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,JoHN HaNCoCK dISCIPLINEd,,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,LaZaRd INTERNaTIoNaL EQUITY,,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,LaZaRd INTERNaTIoNaL EQUITY,,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,Medtronic plc. ordinary Shares,MDT,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,Medtronic plc. ordinary Shares,MDT,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,MFS SER TR V INTL NEW dISCoVERY,,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,MoRgaN STaNLEY CaPITaL,MS,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,MoRgaN STaNLEY CaPITaL,MS,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,MoRgaN STaNLEY INST FRoNTIER,MS,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,"Nike, Inc.",NKE,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage accountID Owner Asset Transaction Date Notification Amount
Curbelo,20003731,SP,"Palo alto Networks, Inc.",PANW,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,PIMCo INVESTMENT gRadE,,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,PureFunds ISE Cyber Security ETF,HaCK,07/7/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,PureFunds ISE Cyber Security ETF,HaCK,06/18/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,SPdR Select Sector Fund,,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,SPdR Select Sector Fund,XLK,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,THE HaRTFoRd gRoWTH,,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,UNdISCoVEREd Mg BH VL SL FBoId,,04/17/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,Vanguard REIT ETF,,07/14/2015,08/7/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Curbelo,20003731,SP,ProShares RaFI Long Short ETF,RaLS,04/17/2015,08/17/2015,"$1,001",-,New,Subholding of: UBS Brokerage account
Davis,20004118,SP,AEgON N.V.,AEg,11/2/2015,11/2/2015,"$1,001",-,New,
Davis,20004118,JT,general Electric Company,GE,11/2/2015,11/2/2015,"$1,001",-,New,
DelBene,20004186,JT,"MiX Telematics limited american S 11/23/2015 11/23/2015 $1,001",,Asset,Transaction,Date,Notification,New,
DelBene,20003887,JT,"MORgaN STaNlEY SR NT 4.75% DuE S 09/16/2015 09/16/2015 $15,001",MS,Asset,Transaction,Date,Notification,New,
DelBene,20003699,JT,"SunPower Corporation  S 08/20/2015 08/20/2015 $15,001",SPWR,Asset,Transaction,Date,Notification,New,
DelBene,20002313,JT,"Energy Recovery, Inc.",ERII,12/5/2014,12/5/2014,"$1,001",-,New,
DelBene,20002313,JT,"Energy Recovery, Inc.",ERII,12/4/2014,12/4/2014,"$1,001",-,New,
DelBene,20002313,JT,Idaho St univ 4% Due 04/01/15,,12/3/2014,12/3/2014,"$100,001",-,New,
DelBene,20002313,JT,Texas PFa 5% Tax Due 01/01/18,TXN,12/3/2014,12/3/2014,"$250,001",-,New,
DelBene,20002313,JT,uS Treasury Note 2% Due 07/31/20,,12/3/2014,12/3/2014,"$500,001",-,New,
DelBene,20002313,JT,Federal Home loan Banks .375% Due,FRT,12/24/2014,12/24/2014,"$15,001",-,New,
DelBene,20002313,JT,Wells Fargo & Co 4.6% Due 04/01/21,WFC,12/24/2014,12/24/2014,"$250,001",-,New,
DelBene,20002313,JT,"EOg Resources, Inc.",EOG,12/1/2014,12/1/2014,"$15,001",-,New,
DelBene,20002313,JT,"Raven Industries, Inc.",RaVN,12/1/2014,12/1/2014,"$1,001",-,New,
DelBene,20004186,JT,unites States Treasury Nts 1.5% Due,,11/30/2015,11/30/2015,"$100,001",-,New,
DelBene,20004186,JT,State of Washington 0% Due 12/01/2017,STT,11/25/2017,11/25/2017,"$250,001",-,New,
DelBene,20004186,JT,Energy Northwest 5% Due 07/01/2018,,11/25/2015,11/25/2015,"$100,001",-,New,
DelBene,20004186,JT,MiX Telematics limited american,,11/25/2015,11/25/2015,"$1,001",-,New,
DelBene,20004186,JT,Pennsylvania Economic Dev Financing,,11/25/2015,11/25/2015,"$250,001",-,New,
DelBene,20004186,JT,MiX Telematics limited american,,11/24/2015,11/24/2015,"$1,001",-,New,
DelBene,20004186,JT,aalberts,B1WSP14,11/17/2015,11/17/2015,"$15,001",-,New,Foreign Exchange Position
DelBene,20004186,JT,MiX Telematics limited american,,11/17/2015,11/17/2015,"$1,001",-,New,
DelBene,20004186,JT,Southwestern Energy Company,SWN,11/16/2015,11/16/2015,"$15,001",-,New,
DelBene,20004186,JT,Meyer Burger,,11/12/2015,11/12/2015,"$1,001",-,New,Foreign Exchange Position
DelBene,20004186,JT,Flowserve Corporation,FlS,11/11/2015,11/11/2015,"$1,001",-,New,
DelBene,20004186,JT,MiX Telematics limited american,,11/11/2015,11/11/2015,"$1,001",-,New,
DelBene,20004186,JT,City of Boise 4% Due 09/01/17,,11/10/2015,11/10/2015,"$250,001",-,New,
DelBene,20004186,JT,united States Treasury Nts 1.5% Due,UAL,11/10/2015,11/10/2015,"$100,001",-,New,
DelBene,20004038,SP,Microsoft Corporation,MSFT,10/9/2015,10/9/2015,"$1,001",-,New,
DelBene,20004038,SP,Microsoft Corporation,MSFT,10/27/2015,10/27/2015,"$1,001",-,New,
DelBene,20004038,JT,N Dakota HSg FIN 1.3% DuE 07/01/18,,10/13/2015,10/13/2015,"$15,001",-,New,
DelBene,20003887,JT,FEDERal HOME lOaN BaNKS .375%,FRT,09/21/2015,09/21/2015,"$50,001",-,New,
DelBene,20003887,JT,NORTH EaST INDPT SCH DIST TEX,,09/21/2015,09/21/2015,"$100,001",-,New,
DelBene,20003887,JT,gEORgIa ST gO BDS SER 5.00% DuE,,09/18/2015,09/18/2015,"$50,001",-,New,
DelBene,20003887,JT,IDaHO ST BlDg auTH BlDg 5.00%,,09/18/2015,09/18/2015,"$50,001",-,New,
DelBene,20003887,JT,lOWER COlO RIV auTH TEX 5.00,,09/18/2015,09/18/2015,"$50,001",-,New,
DelBene,20003887,JT,aFlaC INC NOTE 2.4% DuE,AFL,09/16/2015,09/16/2015,"$15,001",-,New,
DelBene,20003887,JT,BaY aREa TOll auTH CalIF 1.5%,,09/16/2015,09/16/2015,"$50,001",-,New,
DelBene,20003887,JT,gEORgIa ST gO BDS SER 5.00% DuE,,09/16/2015,09/16/2015,"$50,001",-,New,
DelBene,20003887,JT,PORTlaND ORE uRBaN RENEWal &,,09/16/2015,09/16/2015,"$50,001",-,New,
DelBene,20003887,JT,ROPER TECHNOlOgIES INC 2.05%,ROP,09/16/2015,09/16/2015,"$15,001",-,New,
DelBene,20003887,JT,WEllS FaRgO CO 4.6% DuE,WFC,09/16/2015,09/16/2015,"$15,001",-,New,
DelBene,20003699,JT,Fanuc Corp,,08/6/2015,08/6/2015,"$15,001",-,New,"Foreign Exchange position, ticker 6954JP"
DelBene,20003699,SP,Microsoft Corporation,MSFT,08/31/2015,08/31/2015,"$100,001",-,New,
DelBene,20003699,JT,"SunEdison, Inc.",SuNE,08/12/2015,08/12/2015,"$1,001",-,New,
DelBene,20003699,JT,SunPower Corporation,SPWR,08/12/2015,08/12/2015,"$1,001",-,New,
DelBene,20003699,JT,WEllS FaRgO & CO 4.6% DuE,WFC,08/11/2015,08/11/2015,"$15,001",-,New,
DelBene,20003699,JT,aFlaC INC 2.4% DuE 03/16/20,AFL,08/10/2015,08/10/2015,"$15,001",-,New,
DelBene,20003699,JT,FHlB .375% DuE 06/24/16,,08/10/2015,08/10/2015,"$50,001",-,New,
