Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Allen,20024001,SP,The Charles Schwab,SCHW$D,P,10/10/2023,11/06/2023,"$15,001 - $50,000",New,Subholding of: SCH1
Allen,20023082,SP,US TREASURY BILL,,P,10/07/2022,11/05/2022,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,US TREASURY BILL,,P,10/07/2022,11/05/2022,"$100,001 - $250,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US TREASURY BILL,,P,10/07/2022,11/05/2022,"$15,001 - $50,000",New,Subholding of: INIRA
Allen,20023082,SP,Freeport,FCX,S,10/07/2021,11/05/2021,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),09/28/2021,10/05/2021,"$100,001 - $250,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Abbott Laboratories,ABT,P,09/27/2019,10/05/2019,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Accenture plc Class A,ACN,P,09/27/2019,10/05/2019,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Amgen Inc.,AMGN,P,09/27/2019,10/05/2019,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,US TREASURY BILL,,P,09/19/2022,10/05/2022,"$100,001 - $250,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US TREASURY NOTE,,P,09/16/2022,10/05/2022,"$100,001 - $250,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023622,SP,The Charles Schwab,SCHW$D,P,08/31/2023,09/05/2023,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US T BILL DUE,912796SH3,P,08/21/2018,09/05/2018,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US TREASURY BILL DUE,912796XQ7,P,08/19/2022,09/05/2022,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,Amgen Inc.,AMGN,P,08/18/2022,09/05/2022,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Chubb Limited,CB,P,08/18/2022,09/05/2022,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US TREASURY BILL DUE,912796XQ7,P,08/18/2022,09/05/2022,"$100,001 - $250,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US TREASURY BILL24U S T,,P,07/17/2023,08/08/2023,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,"PayPal Holdings, Inc.",PYPL,P,07/15/2021,08/05/2021,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,"Pfizer, Inc.",PFE,P,07/15/2021,08/05/2021,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Kimberly,MAR,06/07/2019,07/05/2019,"$1,001",-,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Bayer AG Ordinary Shares,BAYZF,06/07/2018,07/05/2018,"$1,001",-,New,CASH MERGER WITH MANDATORY SALE OF MONSANTO STOCK PREVIOUSLY OWNED - LISTED
Allen,20023082,SP,Walmart Inc.,WMT,06/28/2018,07/05/2018,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,3M Company,MMM,P,06/19/2019,07/05/2019,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,BB&T Corporation,BBT,(partial),06/19/2019,07/05/2019,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,Dover Corporation,DOV,P,06/15/2020,07/05/2020,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,SouthState Corporation,SSB,(partial),06/09/2021,07/05/2021,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,3M Company,MMM,05/14/2020,06/05/2020,"$1,001",-,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,"Home Depot, Inc.",HD,05/14/2020,06/05/2020,"$1,001",-,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,3M Company,MMM,05/17/2019,06/05/2019,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,"Paychex, Inc.",PAYX,05/23/2018,06/05/2018,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,Walmart Inc.,WMT,05/23/2018,06/05/2018,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,FedEx Corporation,FDX,05/16/2017,06/05/2017,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,General Electric Company,GE,05/16/2017,06/05/2017,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,US TREASURY BILL DUE,912796YH6,P,05/23/2022,06/05/2022,"$100,001 - $250,000",New,Subholding of: IRA
Allen,20022986,SP,The Charles Schwab,SCHW$D,P,05/18/2023,05/17/2023,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc."
Allen,20023082,SP,Dover Corporation,DOV,P,05/15/2019,06/05/2019,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,Dover Corporation,DOV,S,05/14/2020,06/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Dover Corporation,DOV,S,05/14/2020,06/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Marriott International,MRK,P,05/14/2020,06/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,AbbVie Inc.,ABBV,P,05/12/2020,06/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US TREASURY NOTE,,P,05/10/2022,06/05/2022,"$100,001 - $250,000",New,Subholding of: IRA
Allen,20023082,SP,SouthState Corporation,SSB,(partial),05/05/2022,06/05/2022,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,CAE Inc. Ordinary Shares,CAE,04/09/2019,05/05/2019,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,Carnival Corporation,CCL,04/11/2019,05/05/2019,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,FedEx Corporation,FDX,04/09/2019,05/05/2019,"$1,001",-,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Exxon Mobil Corporation,XOM,04/27/2017,05/05/2017,"$1,001",-,New,Subholding of: INIRA
Allen,20023082,SP,BB&T Corporation,BBT,(partial),04/27/2018,05/05/2018,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,Costco Wholesale,COST,P,04/27/2017,06/05/2017,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,"NextEra Energy, Inc.",NEE,P,04/17/2020,05/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Procter & Gamble Company,PG,P,04/17/2020,05/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,"Paychex, Inc.",PAYX,S,04/15/2020,05/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Phillips 66,PSX,S,04/15/2020,05/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),04/15/2020,05/05/2020,"$100,001 - $250,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Walt Disney Company,DIS,S,04/15/2020,05/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Dover Corporation,DOV,S,04/11/2018,05/05/2018,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,BB&T Corporation,BBT,03/23/2017,04/05/2017,"$1,001",-,New,Subholding of: INIRA
Allen,20023082,SP,SouthState Corporation,SSB,(partial),04/04/2022,05/05/2022,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20022986,SP,SouthState Corporation,SSB,S,03/27/2023,04/05/2023,"$100,001 - $250,000",New,"Subholding of: R.W. Allen & Associates, Inc."
Allen,20023082,SP,BB&T Corporation,BBT,(partial),03/23/2017,04/05/2017,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US TREASURY BILL DUE,912796U49,P,03/21/2022,04/05/2022,"$100,001 - $250,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),03/16/2020,04/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Accenture plc Class A,ACN,S,03/14/2023,04/05/2023,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,"Pfizer, Inc.",PFE,S,03/14/2023,04/05/2023,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Walt Disney Company,DIS,P,03/14/2022,04/05/2022,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Thermo Fisher Scientific,TMO,P,03/10/2022,04/05/2022,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),03/09/2023,04/05/2023,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,MONSANTO,OT,02/03/2017,03/05/2017,"$1,001",-,New,STOCK TICKER NOT AVAILABLE ANY LONGER IN THE SYSTEM.
Allen,20023082,SP,Intuit Inc.,INTU,P,02/28/2020,03/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Starbucks Corporation,SBUX,P,02/28/2020,03/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Phillips 66,PSX,P,02/21/2020,03/05/2020,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),02/16/2022,03/05/2022,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US T BILL DUE,912796QV4,P,02/15/2019,03/05/2019,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,Realty Income Corporation,SHW,S,02/13/2017,03/05/2017,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Walt Disney Company,DIS,(partial),02/10/2022,03/05/2022,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),02/09/2022,03/05/2022,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,The Cigna Group,CI,S,02/07/2018,03/05/2018,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,Kimberly,KMB,01/25/2021,02/05/2021,"$1,001",-,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,United Technologies Corporation,UTX,01/25/2019,02/05/2019,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,Carnival Corporation,CCL,01/29/2018,02/05/2018,"$1,001",-,New,Subholding of: LIVTRID Owner Asset Transaction Date Notification Amount Cap.
Allen,20023082,SP,Procter & Gamble Company,PG,01/29/2018,02/05/2018,"$1,001",-,New,Subholding of: CONT IRA
Allen,20023082,SP,Walmart Inc.,WMT,01/25/2018,02/05/2018,"$1,001",-,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,US TREASURY BILL20U S T,,P,02/03/2020,03/05/2020,"$15,001 - $50,000",New,Subholding of: INIRA
Allen,20023082,SP,Verizon Communications Inc.,VZ,S,01/26/2021,02/05/2021,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,"Church & Dwight Company,",COST,P,01/25/2021,02/05/2021,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Kimberly,KMB,S,01/25/2021,02/05/2021,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,"PayPal Holdings, Inc.",PYPL,P,01/25/2021,02/05/2021,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Thermo Fisher Scientific,TMO,P,01/25/2021,02/05/2021,"$15,001 - $50,000",New,Subholding of: LIVTR
Allen,20023082,SP,Walt Disney Company,DIS,P,01/25/2021,02/05/2021,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),01/18/2022,02/05/2022,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),01/13/2023,02/05/2022,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),01/13/2022,02/05/2022,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,"Waste Management, Inc.",WM,P,01/13/2022,02/05/2022,"$15,001 - $50,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,SouthState Corporation,SSB,(partial),01/13/2021,02/05/2021,"$50,001 - $100,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,Starbucks Corporation,SBUX,12/27/2019,01/05/2020,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,"Merck & Company, Inc. Common",MRK,11/30/2017,01/05/2018,"$1,001",-,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,20023082,SP,TE Connectivity Ltd. New,TEL,11/30/2017,01/05/2018,"$1,001",-,New,Subholding of: LIVTR
Allen,20023082,SP,Walt Disney Company,DIS,11/30/2017,01/05/2018,"$1,001",-,New,Subholding of: LIVTR
Axne,20022202,SP,Jefferies Financial Group Inc.,JEF,12/23/2022,12/22/2022,"$1,001",-,New,Subholding of: John Axne IRA
Axne,20022202,SP,Jefferies Financial Group Inc.,JEF,12/23/2022,12/22/2022,"$1,001",-,New,Subholding of: Cindy Axne IRA
Babin,20005641,JT,BHP Group Limited,WDS,P,06/27/2022,06/27/2022,"$15,001 - $50,000",New,Spin-off from BHP
Beyer,20023758,JT,Wisconsin St Health & EDL 5.00%,,09/15/2023,09/26/2023,"$1,001",-,New,"Called Security, Wisconsin St Health & EDL 5.00% 09/15/30"
Beyer,20023129,JT,Union,UNP,06/30/2023,07/01/2023,"$1,001",-,New,Bond reached maturity
Beyer,20023129,JT,District Columbia Go,,P,06/06/2023,06/13/2023,"$15,001 - $50,000",New,"25,000 units District of Columbia Government 5.00% 06/01/35"
Beyer,20023129,JT,Virginia College Bldg,,S,06/06/2023,06/13/2023,"$15,001 - $50,000",New,"tender cash receipt, Virginia College Building 4.00% 02/01/33"
Beyer,20022807,JT,New York ST MTG AGY,,S,04/18/2023,04/29/2023,"$15,001 - $50,000",New,to pay 2022 taxes
Beyer,20022603,JT,Wisconsin St Health & EDL 5.00%,,03/16/2023,03/21/2023,"$1,001",-,New,"Subholding of: Stocks, Bonds, & Mutual Funds"
Beyer,20022418,JT,Virginia College Bldg,,S,02/01/2023,02/12/2023,"$15,001 - $50,000",New,"The municipal bond was ""Called"" -- just a redemption of the face value of the bond"
Bice,20023437,JT,US TREASURY BILL DUE,,P,12/12/2022,08/03/2023,"$15,001 - $50,000",New,Subholding of: Trust - CM
Bishop,20023903,JT,United States T,UAL,P,10/26/2023,10/26/2023,"$100,001 - $250,000",New,Subholding of: Schwab fka TD Ameritrade brokerage account
Bishop,20023903,SP,United States T,UAL,P,10/25/2023,10/25/2023,"$250,001 - $500,000",New,Subholding of: Schwab fka Ameritrade Institutional IRA-Jo
Bishop,20023903,SP,United States T,UAL,P,10/25/2023,10/25/2023,"$100,001 - $250,000",New,Subholding of: Schwab fka Ameritrade Institutional IRA-Dan
Bishop,20023712,SP,United States T,UAL,P,09/14/2023,09/14/2023,"$250,001 - $500,000",New,Subholding of: Schwab fka Ameritrade Institutional IRA-Jo
Bishop,20023712,SP,United States T,UAL,P,09/14/2023,09/14/2023,"$100,001 - $250,000",New,Subholding of: Schwab Roth IRA - Dan
Blumenauer,20022225,SP,"Amazon.Com, Inc, 4.65%29",AMZN,P,12/22/2022,01/04/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20022225,SP,Intel Corp 2.7%/22 Due 12/15/22,INTC,S,12/15/2022,01/04/2023,"$15,001 - $50,000",New,Full Redemption. Part of my spouse's retirement portfolio.
Blumenauer,20024076,SP,International Paper Company,IP,11/08/2023,12/04/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20024076,SP,"PayPal Holdings, Inc.",PYPL,11/09/2023,12/04/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20024076,SP,Northwest Natural Holding Company,NWN,11/15/2023,11/30/2023,"$1,001",-,New,Dividend reinvestment. Part of my spouse's retirement portfolio.
Blumenauer,20023955,SP,Toyota Motor Credit 3%/25,CS,10/02/2023,11/03/2023,"$1,001",-,New,Bond interest. Part of my spouse's retirement portfolio.
Blumenauer,20023615,SP,Sysco Corporation,SYY,08/23/2023,09/03/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20023615,SP,Sysco Corporation,SYY,08/24/2023,09/03/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20023615,SP,Northwest Natural Holding Company,NWN,08/15/2023,08/22/2023,"$1,001",-,New,Dividend reinvestment. Part of my spouse's retirement portfolio.
Blumenauer,20023615,SP,Ford Motor Company,F,S,08/16/2023,09/03/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20023435,SP,Intercontinental Exchange Inc.,ICE,07/27/2023,08/03/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20023435,SP,Thermo Fisher SC 1.75%/28,TMO,P,07/20/2023,08/03/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20023435,SP,US Treasur NT 4.25%05/25,,P,07/20/2023,08/03/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20023435,SP,Comcast Corp 4.65%33,CMCSA,P,07/14/2023,08/03/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20023218,SP,Centene Corporation,CNC,06/15/2023,07/11/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20023218,SP,Dutch Bros Inc. Class A,BROS,06/30/2023,07/11/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20023218,SP,Molina Healthcare Inc,MOH,P,06/15/2023,07/11/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20023073,SP,"PayPal Holdings, Inc.",PYPL,05/10/2023,06/08/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20023073,SP,Northwest Natural Holding Company,NWN,05/15/2023,06/05/2023,"$1,001",-,New,Dividend reinvestment. Part of my spouse's retirement portfolio.
Blumenauer,20023073,SP,US TREASUR NT 2.25%03/26,,P,05/25/2023,06/08/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20023073,SP,US TREASUR NT 3.5%02/33,,P,05/25/2023,06/08/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20022667,SP,Bank of America Corporation,BAC,03/09/2023,04/05/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20022667,SP,FedEx Corporation,FDX,03/09/2023,04/05/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20022667,SP,FIRST REPUBLIC BANK,FRC,03/20/2023,04/05/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20022667,SP,SVB Financial Group,SIVB,03/09/2023,04/05/2023,"$1,001",-,New,Part of my spouse's retirement portfolio.
Blumenauer,20022667,SP,Berkshire Hathaw,BRK.B,S,03/15/2023,04/05/2023,"$15,001 - $50,000",New,Full redemption. Part of my spouse's retirement portfolio.
Blumenauer,20022546,SP,Northwest Natural Holding Company,NWN,02/15/2023,03/08/2023,"$1,001",-,New,Dividend reinvestment. Part of my spouse's retirement portfolio.
Blumenauer,20022521,SP,PayPal Holdings 4.4%32,PYPL,P,02/07/2023,03/06/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20022271,SP,US Treasu NT 3.125% Due,,P,01/03/2023,01/12/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Blumenauer,20022271,SP,US Treasury 5.375%02/31UST,,P,01/03/2023,01/12/2023,"$15,001 - $50,000",New,Part of my spouse's retirement portfolio.
Burgess,20023623,SP,"Royal Bank Of Canada   P 08/09/2023 08/11/2023 $15,001",RY,Transaction,Date,Notification,Amount,New,
Burgess,20023786,SP,Blackstone Inc.,MRK,S,09/25/2023,09/26/2023,"$15,001 - $50,000",New,
Burgess,20023623,SP,"Best Buy Co., Inc.",BBY,P,08/22/2023,08/24/2023,"$15,001 - $50,000",New,
Burgess,20023623,SP,"Prudential Financial, Inc.",PRU,P,08/22/2023,08/24/2023,"$15,001 - $50,000",New,
Burgess,20023623,SP,Stellantis N.V. Common,STLA,P,08/22/2023,08/24/2023,"$15,001 - $50,000",New,
Burgess,20023623,SP,Alphabet Inc.,GOOGL,S,08/14/2023,08/16/2023,"$15,001 - $50,000",New,
Burgess,20023623,SP,"Amazon.com, Inc.",AMZN,S,08/14/2023,08/16/2023,"$15,001 - $50,000",New,
Burgess,20023623,SP,Berkshire Hathaway Inc.,BRK.B,S,08/14/2023,08/16/2023,"$15,001 - $50,000",New,
Burgess,20023612,SP,AbbVie Inc.,ABBV,S,08/14/2023,08/16/2023,"$15,001 - $50,000",New,purchase of 100 shares
Burgess,20023623,SP,"Advanced Micro Devices, Inc.",AMD,08/09/2023,08/11/2023,"$1,001",-,New,
Burgess,20023623,SP,Blackstone Inc.,BX,P,08/09/2023,08/11/2023,"$15,001 - $50,000",New,
Burgess,20023623,SP,"United Parcel Service, Inc.",UPS,P,08/09/2023,08/11/2023,"$15,001 - $50,000",New,
Burgess,20023382,SP,Blackstone Inc.,BX,S,07/17/2023,07/19/2023,"$15,001 - $50,000",New,
Burgess,20023340,SP,AbbVie Inc.,ABBV,P,07/06/2023,07/06/2023,"$15,001 - $50,000",New,
Burgess,20023340,SP,Alphabet Inc.,GOOGL,P,07/06/2023,07/06/2023,"$15,001 - $50,000",New,
Burgess,20023340,SP,"Amazon.com, Inc.",AMZN,P,07/06/2023,07/06/2023,"$15,001 - $50,000",New,
Burgess,20023340,SP,"Amazon.com, Inc.   S",AMZN,07/06/2023,07/06/2023,"$1,001",-,New,"The terms of the call are a strike price of $29, and an expiration of 08/11/2023"
Burgess,20023340,SP,Berkshire Hathaway Inc. New,BRK.B,07/06/2023,07/06/2023,"$1,001",-,New,
Burgess,20023340,SP,Chemours Company,CC,P,07/06/2023,07/06/2023,"$15,001 - $50,000",New,
Burgess,20023340,SP,Chemours Company   S,CC,07/06/2023,07/06/2023,"$1,001",-,New,"The terms of the call are a strike price of $36, and an expiration of 08/11/2023* For the complete list of asset type abbreviations, please visit https://fd.house.gov/reference/asset-type-codes.aspx."
