Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Barletta,20005220,SP,AllianceBernstein Short Duration,,03/7/2016,03/7/2016,"$1,001",-,New,Annuity Auto Rebalance
Barletta,20005220,SP,AXA 2000 Managed Volatility,,03/7/2016,03/7/2016,"$1,001",-,New,Annuity Auto Rebalance
Barletta,20005220,SP,AXA 400 Managed Volatility,,03/7/2016,03/7/2016,"$1,001",-,New,Annuity Auto Rebalance
Barletta,20005220,SP,AXA 500 Managed Volatility,,03/7/2016,03/7/2016,"$15,001",-,New,Annuity Auto Rebalance
Barletta,20005220,SP,Core Bond Index,,03/7/2016,03/7/2016,"$1,001",-,New,Annuity Auto Rebalance
Barletta,20005220,SP,Intermediate government Bond,,03/7/2016,03/7/2016,"$50,001",-,New,Annuity Auto Rebalance
Barletta,20004906,JT,iShares Morningstar Multi,,03/30/2015,03/30/2015,"$15,001",-,New,Subholding of: Ameriprise Financial 7802
Barletta,20004906,JT,Oppenheimer Ultra dividend Revenue,,03/30/2015,03/30/2015,"$1,001",-,New,Subholding of: Ameriprise Financial 7802
Barletta,20004642,JT,Crimson Wine group Ltd.,CWgL,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,Leucadia National Corporation,LUK,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,"PowerShares QQQ Trust, Series 1",QQQ,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,SPdR S&P dividend ETF,SdY,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,Vanguard High dividend Yield ETF,,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,Vanguard Intermediate,,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,Vanguard Mega Cap growth ETF,MgK,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,Vanguard Mid,,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,Vanguard Short,,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,Vanguard Small,,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004642,JT,Vanguard Total International Stock ETF,VXUS,02/18/2016,02/18/2016,"$1,001",-,New,Subholding of: american Enterprise 9039
Barletta,20004720,SP,AXA 2000 Managed Volatility Portfolio,,02/16/2016,02/16/2016,"$1,001",-,New,Annuity Rebalance
Barletta,20004720,SP,AXA 400 Managed Volatility Portfolio,,02/16/2016,02/16/2016,"$1,001",-,New,Annuity Rebalance
Barletta,20004720,SP,AXA 500 Managed Volatility Portfolio,,02/16/2016,02/16/2016,"$1,001",-,New,Annuity Rebalance
Barletta,20004720,SP,AXA International Managed Volatility,,02/16/2016,02/16/2016,"$1,001",-,New,Annuity Rebalance
Barletta,20004720,SP,Intermediate government Bond,,02/16/2016,02/16/2016,"$1,001",-,New,Annuity Rebalance
Barletta,20004642,JT,Vanguard Mid,,02/10/2016,02/10/2016,"$1,001",-,New,Subholding of: american Enterprise 7802
Barletta,20004642,JT,Vanguard Small,,02/10/2016,02/10/2016,"$1,001",-,New,Subholding of: american Enterprise 7802
Barletta,20004906,JT,PowerShares Buyback Achievers,PKW,01/8/2015,01/8/2015,"$15,001",-,New,Subholding of: Ameriprise Financial IRA 3851
Barletta,20004487,JT,SPdR Select Sector Fund,XLV,01/7/2016,01/7/2016,"$1,001",-,New,Subholding of: American Enterprise 9039
Barletta,20004487,JT,Apple Inc.,AAPL,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise 7802
Barletta,20004487,JT,Colgate,CL,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise 7802
Barletta,20004487,SP,First Trust Exchange,FSLR,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 3851
Barletta,20004487,JT,"Home depot, Inc.",HD,01/29/2016,01/29/2016,"$15,001",-,New,Subholding of: American Enterprise IRA 3851
Barletta,20004487,JT,RevenueShares Large Cap,RWL,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 3851
Barletta,20004487,SP,SPdR dow Jones Industrial Average,,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 5494
Barletta,20004487,JT,SPdR S&P dividend ETF,SdY,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise 9039
Barletta,20004487,SP,Vanguard Extended Market ETF,VXF,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 5494
Barletta,20004487,SP,Vanguard Financials ETF,,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 5494
Barletta,20004487,JT,Vanguard High dividend Yield ETF,,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise 9039
Barletta,20004487,SP,Vanguard Intermediate,,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 5494
Barletta,20004487,JT,Vanguard Intermediate,,01/29/2016,01/29/2016,"$15,001",-,New,Subholding of: American Enterprise IRA 3851
Barletta,20004487,JT,Vanguard Mega Cap growth ETF,MgK,01/29/2016,01/29/2016,"$15,001",-,New,Subholding of: American Enterprise 7802
Barletta,20004487,SP,Vanguard Mega Cap growth ETF,MgK,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 5494
Barletta,20004487,JT,Vanguard Mega Cap growth ETF,MgK,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise 9039
Barletta,20004487,JT,Vanguard Mid,,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 3851
Barletta,20004487,JT,Vanguard Short,,01/29/2016,01/29/2016,"$15,001",-,New,Subholding of: American Enterprise 7802
Barletta,20004487,SP,Vanguard Short,,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 5494
Barletta,20004487,JT,Vanguard Small,,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 3851
Barletta,20004487,SP,Western Asset High Yield defined,WDC,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise IRA 3851
Barletta,20004487,JT,WisdomTree dividend Ex,,01/29/2016,01/29/2016,"$1,001",-,New,Subholding of: American Enterprise 7802
Barletta,20004906,SP,First Trust NASdAQ Technology,FSLR,01/27/2015,01/27/2015,"$1,001",-,New,Subholding of: Ameriprise Financial IRA 3851
Barletta,20004906,JT,First Trust NASdAQ Technology,FSLR,01/27/2015,01/27/2015,"$1,001",-,New,Subholding of: Ameriprise Financial IRA 3851
Barletta,20004906,JT,SPdR Select Sector Fund,XLV,01/27/2015,01/27/2015,"$1,001",-,New,Subholding of: Ameriprise Financial 9039
Barletta,20004487,JT,RevenueShares Ultra dividend Fund,RdIV,01/15/2016,01/15/2016,"$1,001",-,New,Subholding of: American Enterprise 9039
Barletta,20004720,SP,AXA 2000 Managed Volatility Portfolio,,01/13/2016,01/13/2016,"$1,001",-,New,Annuity Rebalance
Barletta,20004720,SP,AXA 400 Managed Volatility Portfolio,,01/13/2016,01/13/2016,"$1,001",-,New,Annuity Rebalancing
Barletta,20004720,SP,AXA 500 Managed Volatility Portfolio,,01/13/2016,01/13/2016,"$1,001",-,New,Annuity Rebalance
Barletta,20004720,SP,AXA International Managed Volatility,,01/13/2016,01/13/2016,"$1,001",-,New,Annuity Rebalancing
Barletta,20004720,SP,Intermediate government Bond,,01/13/2016,01/13/2016,"$15,001",-,New,Annuity Rebalance
Brooks,20006139,JT,North Carolina Med Care Commn,,11/1/2016,11/1/2016,"$15,001",-,New,
Brooks,20006139,JT,Marriott International,MAR,10/31/2016,10/31/2016,"$15,001",-,New,
Brooks,20006030,JT,aT&T Inc.,T,10/10/2016,10/10/2016,"$1,001",-,New,
Brooks,20006030,JT,Tucows Inc.,TCX,09/28/2016,09/28/2016,"$1,001",-,New,
Brooks,20006030,JT,Coca,KO,09/19/2016,09/19/2016,"$1,001",-,New,
Brooks,20005765,JT,"avon Products, Inc. Bonds",,08/5/2016,08/5/2016,"$1,001",-,New,"sale of avon Products, Inc. corporate bonds"
Brooks,20006030,JT,Baxter International Inc.,BAX,08/31/2016,08/31/2016,"$1,001",-,New,
Brooks,20006030,JT,Twenty,FOXa,08/31/2016,08/31/2016,"$1,001",-,New,
Brooks,20005765,JT,Wells Fargo & Company,WFC,08/23/2016,08/23/2016,"$1,001",-,New,
Brooks,20005765,JT,North Carolina CaP FaCs FIN agY,,08/22/2016,08/22/2016,"$15,001",-,New,
Brooks,20005765,JT,Tucows Inc.,TCX,08/12/2016,08/12/2016,"$1,001",-,New,
Brooks,20005526,JT,PENNsYlVaNIa HIgHER EDu FaCs,,06/30/2016,06/30/2016,"$15,001",-,New,
Brooks,20004644,JT,North Carolina CaP FaCs FIN aCY REV,,02/5/2016,02/5/2016,"$1,001",-,New,
Brooks,20004717,JT,alabama s OID,,02/26/2016,02/26/2016,"$15,001",-,New,
Brooks,20004717,JT,MENlO PK CalIF CITY sCH DIsT REF,,02/22/2016,02/22/2016,"$1,001",-,New,
Brooks,20004382,JT,NORTH CaROlINa CaP FaCs FIN,,01/7/2016,01/7/2016,"$1,001",-,New,
Brooks,20004306,SP,"alexar Therapeutics, Inc.",,12/23/2015,01/3/2016,"$1,001",-,New,Investment
Brooks,20004306,SP,"CaSTLE CREEK INVESToRS, LLC",,12/11/2015,01/3/2016,"$50,001",-,New,Investment
Brooks,20004306,SP,"CaSTLE CREEK INVESToRS, LLC",,12/11/2015,01/3/2016,"$50,001",-,New,Investment
Brooks,20004306,SP,"Velicept Therapeutics, Inc.",,11/23/2015,01/3/2016,"$1,001",-,New,Investment
Castor,20005285,JT,Walt Disney Company,DIS,06/6/2016,06/6/2016,"$1,001",-,New,
Castor,20005028,JT,Dow Chemical Company,DOW,05/2/2016,05/2/2016,"$1,001",-,New,Subholding of: IRA
Castor,20004787,JT,apple Inc.,AAPL,02/26/2016,02/26/2016,"$1,001",-,New,
Castor,20004787,JT,Bank of america Corporation,BAC,02/12/2016,02/12/2016,"$1,001",-,New,
Castor,20004787,JT,Boeing Company,BA,02/12/2016,02/12/2016,"$1,001",-,New,
Castor,20004787,JT,Intel Corporation,INTC,02/12/2016,02/12/2016,"$1,001",-,New,
Castor,20004787,JT,"Merck & Company, Inc. Common stock",MRK,02/12/2016,02/12/2016,"$1,001",-,New,
Castor,20004787,JT,"Pfizer, Inc.",PFE,02/12/2016,02/12/2016,"$1,001",-,New,
Comstock,20006343,JT,News Corporation,NWSA,12/12/2016,12/11/2016,"$1,001",-,New,
Comstock,20006343,JT,sirius XM Holdings Inc.,sIRI,12/12/2016,12/11/2016,"$1,001",-,New,
Comstock,20006343,JT,Twenty,FOX,12/12/2016,12/11/2016,"$1,001",-,New,
Conaway,20004540,SP,"Ft Unit 5935 Sabrient bakers Dozen Port P 01/27/2016 01/29/2016 $50,001",,asset,transaction,Date,notification,New,Ft Unit 5935 Sabrient bakers Dozen Port 2016
Conaway,20006029,SP,"broadridge Financial Solutions, Inc. S 09/12/2016 09/15/2016 $1,001",bR,Asset,Transaction,Date,Notification,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Dominion Resources, Inc.  P 09/12/2016 09/15/2016 $1,001",D,Asset,Transaction,Date,Notification,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Intercontinental Exchange Inc.  S 09/12/2016 09/15/2016 $1,001",ICE,Asset,Transaction,Date,Notification,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Medtronic plc. Ordinary Shares  S 09/12/2016 09/15/2016 $1,001",MDT,Asset,Transaction,Date,Notification,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Sensata Technologies Holding N.V. S 09/12/2016 09/15/2016 $1,001",,Asset,Transaction,Date,Notification,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,WPP plc,WPPgY,Asset,Transaction,Date,Notification,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20004345,SP,R2000 STEPUP ISSUER HSbC STEP,,12/22/2015,12/30/2015,"$50,001",-,New,R2000 STEPUP ISSUER HSbC STEP 25.00
Conaway,20004345,SP,R2000 STEPUP ISSUER HSbC STEP,,12/22/2015,12/30/2015,"$15,001",-,New,R2000 STEPUP ISSUER HSbC STEP 25.00
Conaway,20004345,SP,SP500 CLIRNS ISSUER bNS CAP,,12/22/2015,12/30/2015,"$15,001",-,New,SP500 CLIRNS ISSUER bNS CAP 16.40%
Conaway,20004345,SP,SP500 SUNS ISSUER CIbC STEP,,12/22/2015,12/30/2015,"$50,001",-,New,SP500 SUNS ISSUER CIbC STEP 16.30%
Conaway,20004345,SP,Cummins Inc.,CMI,12/22/2015,12/28/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20004345,SP,"TJX Companies, Inc.",TJX,12/11/2015,12/16/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20004345,SP,"TJX Companies, Inc.",TJX,12/10/2015,12/15/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20004345,SP,bHP billiton plc Sponsored ADR,bbL,12/8/2015,12/11/2015,"$1,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,20004345,SP,Trimble Navigation Limited,TRMB,12/8/2015,12/11/2015,"$1,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,20004345,SP,Cummins Inc.,CMI,12/7/2015,12/10/2015,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006161,SP,R2000 CLIRN ISSUER CIBC CAP,,09/29/2016,10/6/2016,"$15,001",-,New,R2000 CLIRN ISSUER CIBC CAP 18.04%
Conaway,20006161,SP,SP500 CLIRN ISSUER RBC CAP,,10/28/2016,10/31/2016,"$100,001",-,New,"SP500 CLIRN ISSUER RBC CAP 12.02% SV 1,994.65 DUE 10/28/16 BUF 10.00% Redemption"
Conaway,20006161,SP,"MetLife, Inc.",MET,10/19/2016,10/24/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006161,SP,"MetLife, Inc.",MET,10/18/2016,10/21/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006161,SP,SP500 CLIRN ISSUER BAC CAP,,10/11/2016,10/14/2016,"$50,001",-,New,"SP500 CLIRN ISSUER BAC CAP 14.80% SV 2,075.81 DUE 04/27/18"
Conaway,20006029,SP,R2000 STEPUP ISSUER Db STEP,,09/27/2016,09/30/2016,"$50,001",-,New,"R2000 STEPUP ISSUER Db STEP 30.00% SV 1,031.58 DUE 02/25/19"
Conaway,20006029,SP,R2000 STEPUP ISSUER Db STEP,,09/27/2016,09/30/2016,"$15,001",-,New,"R2000 STEPUP ISSUER Db STEP 30.00% SV 1,031.58 DUE 02/25/19"
Conaway,20006029,SP,SP500 CLIRN ISSUER bAC CAP 14.04%,,09/27/2016,09/30/2016,"$15,001",-,New,"SP500 CLIRN ISSUER bAC CAP 14.04% SV 2,089.41 DUE 10/27/17"
Conaway,20006029,SP,SP500 CLIRN ISSUER bAC CAP 16.60%,,09/27/2016,09/30/2016,"$50,001",-,New,"SP500 CLIRN ISSUER bAC CAP 16.60% SV 2,036.71 DUE 03/28/18 bUF 10%"
Conaway,20006029,SP,SP500 CLIRN ISSUER bARC CAP,,09/30/2016,09/30/2016,"$15,001",-,New,"SP500 CLIRN ISSUER bARC CAP 12.16% SV 1,965.99 DUE 09/30/16 Redemption"
Conaway,20006029,SP,3M Company,MMM,09/12/2016,09/15/2016,"$15,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Abbott Laboratories,ABT,09/12/2016,09/15/2016,"$15,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,AbbVie Inc.,ABBV,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Allergan plc Ordinary Shares,AgN,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Alphabet Inc.,GOOGL,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Alphabet Inc.,gOOg,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Amazon.com, Inc.",AMZN,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)ID Owner Asset Transaction Date Notification Amount
Conaway,20006029,SP,Amdocs Limited,DOX,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"America Movil, S.A.b. de C.V. American",,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"American Electric Power Company, Inc.",AEP,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,American Express Company,AXP,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Ameriprise Financial, Inc.",AMP,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"AMETEK, Inc.",AME,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Amphenol Corporation,APH,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Aon plc Class A Ordinary Shares,AON,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Apple Inc.,AAPL,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,AT&T Inc.,T,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)ID Owner Asset Transaction Date Notification Amount
Conaway,20006029,SP,"athenahealth, Inc.",ATHN,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Atos Origin SA Unsponsored ADR,AEXAY,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Australia and New Zealand banking,,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,AXA SA Sponsored ADR,AXAHY,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,bAE SYSTEMS plc Sponsored ADR,bAESY,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,bioMarin Pharmaceutical Inc.,bMRN,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"blackRock, Inc.",BLK,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,bOC Hong Kong,bHKLY,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,boston Scientific Corporation,BSX,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,broadcom Limited,AVgO,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,CA Inc.,CA,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Cadence Design Systems, Inc.",CDNS,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Cardinal Health, Inc.",CAH,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Carter's, Inc.",CRI,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,CbS Corporation Class b,CbS,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Celanese Corporation Celanese,,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Celgene Corporation,CELg,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Centene Corporation,CNC,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"CF Industries Holdings, Inc.",CF,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Charter Communications, Inc.",CHTR,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Chevron Corporation,CVX,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,China Construction bank Corporation,,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,China Mobile Limited,CHL,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Cimpress N.V,,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Cisco Systems, Inc.",CSCO,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Citigroup, Inc.",C,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"Citrix Systems, Inc.",CTXS,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Coca,KO,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Cognizant Technology Solutions,CTSH,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Comcast Corporation,CMCSA,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)ID Owner Asset Transaction Date Notification Amount
Conaway,20006029,SP,"ConAgra Foods, Inc.",CAG,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,"CoStar group, Inc.",CSGP,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Costco Wholesale Corporation,COST,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Crown Castle International Corp.,CCI,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,CVS Health Corporation,CVS,09/12/2016,09/15/2016,"$15,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Danaher Corporation,DHR,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Delphi Automotive plc Ordinary Shares,DLPH,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,DENTSPLY SIRONA Inc.,XRAY,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,20006029,SP,Deutsche Lufthansa A g Sponsored ADR,DLAKY,09/12/2016,09/15/2016,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
